"id","id2","geography","population","population.moe","mpop","mpop.moe","fpop","fpop.moe","white","white.moe","black","black.moe","ind.alaska","ind.alaska.moe","asian","asian.moe","hawaiian","hawaiian.moe","other","other.moe","two.races","two.races.moe","hispanic","hispanic.moe","fam.houses","fam.houses.moe","married.fams","married.fams.moe","nonfam.houses","nonfam.houses.moe","highschool","highschool.moe","ged","ged.moe","less1yr.college","less1yr.college.moe","some.college","some.college.moe","associates","associates.moe","bachelors","bachelors.moe","masters","masters.moe","professional","professional.moe","doctorate","doctorate.moe","med.income","med.income.moe","pc.income","pc.income.moe","poverty","poverty.moe","med.home.val","med.home.val.moe","m.18to19","m.18to19.moe","m.20","m.20.moe","m.21","m.21.moe","m.22to24","m.22to24.moe","m.25to29","m.25to29.moe","m.30to34","m.30to34.moe","m.35to39","m.35to39.moe","m.40to44","m.40to44.moe","m.45to49","m.45to49.moe","m.50to54","m.50to54.moe","m.55to59","m.55to59.moe","m.60to61","m.60to61.moe","m.62to64","m.62to64.moe","m.65to66","m.65to66.moe","m.67to69","m.67to69.moe","m.70to74","m.70to74.moe","m.75to79","m.75to79.moe","m.80to84","m.80to84.moe","m.85up","m.85up.moe","f.18to19","f.18to19.moe","f.20","f.20.moe","f.21","f.21.moe","f.22to24","f.22to24.moe","f.25to29","f.25to29.moe","f.30to34","f.30to34.moe","f.35to39","f.35to39.moe","f.40to44","f.40to44.moe","f.45to49","f.45to49.moe","f.50to54","f.50to54.moe","f.55to59","f.55to59.moe","f.60to61","f.60to61.moe","f.62to64","f.62to64.moe","f.65to66","f.65to66.moe","f.67to69","f.67to69.moe","f.70to74","f.70to74.moe","f.75to79","f.75to79.moe","f.80to84","f.80to84.moe","f.85up","f.85up.moe","pc_high_school_graduates_25older","pc_not_high_school_graduates_16to19","jobless_16_19","median_size_over_3"
"1500000US390610212011",3.9061e+11,"Block Group 1, Census Tract 212.01, Hamilton County, Ohio",959,116,494,73,465,56,959,116,0,11,0,11,0,11,0,11,0,11,0,11,4,7,311,42,278,44,59,32,172,55,6,9,57,27,78,26,64,31,214,55,113,42,21,15,6,9,"100500","23216",45850,5657,0,11,"253500","16604",0,11,3,6,0,11,20,17,37,24,0,11,14,13,20,14,18,13,32,15,42,19,3,5,32,29,31,19,40,20,49,32,21,15,16,14,18,15,9,12,5,6,3,6,13,14,10,15,17,15,17,13,19,14,27,18,36,22,45,22,25,17,11,11,29,19,51,21,39,30,28,18,16,13,0,11,0.983849259757739,0,0.32,1
"1500000US390610212012",3.9061e+11,"Block Group 2, Census Tract 212.01, Hamilton County, Ohio",1052,141,487,72,565,89,1047,142,0,11,0,11,5,7,0,11,0,11,0,11,17,18,287,44,268,45,115,39,164,61,20,27,15,13,63,30,67,38,245,50,90,35,45,29,41,32,"110000","8426",51612,8245,0,11,"228700","9833",3,6,8,8,0,11,22,22,6,9,12,13,31,29,16,14,56,29,34,25,28,14,24,14,22,19,16,13,15,14,16,14,48,36,22,28,20,26,23,24,0,11,26,26,10,12,14,15,33,30,20,15,7,6,48,28,43,24,74,33,4,6,15,13,11,11,32,29,25,17,42,30,0,11,22,17,0.992063492063492,0,0.693333333333333,1
"1500000US390610212021",3.9061e+11,"Block Group 1, Census Tract 212.02, Hamilton County, Ohio",1815,506,907,304,908,273,1727,495,15,24,0,11,0,11,0,11,0,11,73,114,0,11,518,138,447,132,123,55,610,311,0,11,12,19,111,96,99,89,301,140,43,41,4,10,0,11,"87011","21210",36835,8236,30,35,"151200","19197",0,11,0,11,12,20,36,33,63,75,85,94,19,31,0,11,86,68,52,62,82,54,13,22,101,97,33,37,0,11,0,11,14,23,16,24,11,19,0,11,18,29,0,11,110,103,68,58,66,79,0,11,13,22,94,67,85,71,143,100,14,22,14,22,16,26,24,29,41,39,16,25,13,21,77,94,0.937251787132645,0,0,1
"1500000US390610212022",3.9061e+11,"Block Group 2, Census Tract 212.02, Hamilton County, Ohio",1152,396,482,206,670,216,1085,387,19,29,0,11,14,24,0,11,0,11,34,54,0,11,268,98,141,70,109,79,239,200,19,30,73,73,96,80,56,55,93,73,25,28,27,32,0,11,"52989","19899",21005,5511,0,11,"112900","7604",58,88,0,11,29,46,0,11,76,115,14,24,1,2,10,16,29,46,38,36,35,39,18,29,10,17,19,29,9,14,0,11,0,11,16,25,18,29,0,11,0,11,0,11,10,17,37,58,16,27,45,44,14,23,53,42,142,109,59,49,14,22,32,36,0,11,0,11,60,90,30,34,0,11,9,16,0.781094527363184,0,1,0
"1500000US390610212023",3.9061e+11,"Block Group 3, Census Tract 212.02, Hamilton County, Ohio",845,230,407,154,438,108,672,236,132,152,0,11,0,11,0,11,0,11,41,53,0,11,236,106,144,88,215,85,263,156,0,11,25,41,63,66,87,85,227,118,0,11,0,11,0,11,"37552","20587",32699,8836,7,13,"100500","20223",0,11,0,11,0,11,8,14,55,85,40,41,8,14,59,56,11,20,34,53,13,21,0,11,64,69,0,11,0,11,0,11,32,37,0,11,0,11,0,11,0,11,0,11,16,20,46,62,32,45,6,11,33,52,13,22,21,25,68,75,72,76,25,29,0,11,0,11,44,41,14,22,0,11,14,23,0.944602272727273,0,1,1
"1500000US390610212024",3.9061e+11,"Block Group 4, Census Tract 212.02, Hamilton County, Ohio",527,164,219,84,308,118,484,163,0,11,0,11,43,66,0,11,0,11,0,11,0,11,134,49,117,45,63,35,77,61,0,11,14,24,0,11,32,37,167,82,59,53,43,66,0,11,"133661","35129",51225,8378,0,11,"203800","54895",0,11,0,11,0,11,25,37,0,11,22,28,25,24,0,11,20,32,14,24,37,33,0,11,14,23,0,11,0,11,0,11,0,11,18,28,13,21,30,35,0,11,0,11,0,11,40,33,0,11,16,26,0,11,18,31,26,30,25,33,14,24,0,11,13,21,30,35,0,11,0,11,21,35,26,40,1,0,1,1
"1500000US390610212025",3.9061e+11,"Block Group 5, Census Tract 212.02, Hamilton County, Ohio",885,405,413,166,472,249,881,405,4,9,0,11,0,11,0,11,0,11,0,11,0,11,228,101,195,89,69,41,56,39,16,26,24,37,67,65,100,77,163,92,35,46,11,18,0,11,"74583","51726",26876,7926,17,28,"162500","19713",0,11,0,11,10,16,0,11,0,11,20,36,0,11,61,84,53,64,54,40,4,9,0,11,0,11,13,20,14,21,0,11,0,11,36,42,31,35,52,64,0,11,17,28,0,11,21,37,62,86,17,28,0,11,19,30,36,35,0,11,0,11,0,11,0,11,0,11,4,7,24,37,0,11,28,32,0.949698189134809,0,0.823529411764706,0
"1500000US390610213021",3.9061e+11,"Block Group 1, Census Tract 213.02, Hamilton County, Ohio",1643,334,676,200,967,216,1631,335,12,13,0,11,0,11,0,11,0,11,0,11,0,11,385,107,279,98,337,113,422,147,39,51,129,85,118,70,61,47,279,129,60,51,0,11,22,36,"40588","12790",32762,11110,36,41,"141800","11437",0,11,0,11,0,11,23,36,33,43,39,45,95,68,0,11,64,54,37,42,35,40,0,11,6,13,4,8,14,23,23,31,18,27,66,48,36,51,0,11,87,95,0,11,0,11,0,11,17,25,53,52,9,14,75,67,84,70,32,37,22,37,29,37,0,11,31,36,60,47,40,41,150,78,155,83,0.920945395273024,0,0.439024390243902,1
"1500000US390610213022",3.9061e+11,"Block Group 2, Census Tract 213.02, Hamilton County, Ohio",1835,358,952,225,883,195,1750,361,28,25,0,11,47,79,0,11,0,11,10,16,0,11,461,91,461,91,75,62,142,90,0,11,98,66,166,88,140,81,461,108,132,76,25,39,8,14,"114091","40640",35881,4247,0,11,"236000","15254",15,25,14,23,18,28,81,59,45,50,51,42,51,44,21,23,32,35,117,68,88,60,0,11,0,11,14,21,18,28,67,47,17,22,16,27,47,50,22,35,0,11,23,36,0,11,0,11,72,50,59,48,15,22,61,51,118,64,58,52,0,11,14,21,31,33,73,53,0,11,27,34,18,25,102,95,0.951298701298701,0,0.48,0
"1500000US390610213023",3.9061e+11,"Block Group 3, Census Tract 213.02, Hamilton County, Ohio",1538,338,811,187,727,172,1493,344,14,24,0,11,0,11,0,11,0,11,31,50,0,11,482,84,448,88,19,31,242,148,58,51,30,33,99,75,82,57,291,104,129,74,17,28,0,11,"117050","18494",44157,9030,13,19,"205900","54121",40,40,21,32,20,33,40,41,41,61,10,17,27,30,56,61,42,40,97,58,65,58,40,37,43,41,16,25,16,27,14,22,16,27,16,25,17,26,0,11,0,11,0,11,81,65,0,11,10,16,11,19,74,63,43,39,75,57,123,72,39,36,30,32,52,41,14,21,16,24,0,11,0,11,17,26,0.929411764705882,0,0.671641791044776,1
"1500000US390610213024",3.9061e+11,"Block Group 4, Census Tract 213.02, Hamilton County, Ohio",1183,227,579,147,604,119,1122,236,0,11,0,11,26,40,0,11,0,11,35,57,0,11,356,66,309,69,18,30,93,64,0,11,68,47,78,63,11,17,338,119,134,73,19,30,44,36,"137813","40073",43849,8128,0,11,"290700","36127",0,11,18,29,0,11,15,23,22,35,32,35,19,23,35,29,69,54,38,42,50,47,36,40,14,22,0,11,34,38,16,27,0,11,0,11,0,11,17,27,0,11,0,11,0,11,24,38,31,34,31,31,49,40,28,32,18,29,72,57,63,50,16,26,18,30,16,26,0,11,16,24,17,26,21,32,1,0,0.67816091954023,1
"1500000US390610213031",3.9061e+11,"Block Group 1, Census Tract 213.03, Hamilton County, Ohio",1419,206,732,129,687,131,1350,207,14,21,0,11,6,10,0,11,49,66,0,11,9,14,374,67,332,69,146,53,308,119,37,37,84,40,106,49,60,40,228,87,58,38,17,20,0,11,"86313","17125",33840,5383,0,11,"158300","9359",15,18,9,14,0,11,24,22,7,11,39,44,36,29,76,40,60,35,79,42,52,50,9,14,31,28,7,12,8,12,20,15,16,20,15,17,0,11,9,14,0,11,9,15,0,11,16,18,51,42,61,45,49,34,92,44,31,25,32,30,26,24,8,12,8,12,16,18,36,24,14,18,0,11,41,29,0.959401709401709,0,0.603174603174603,1
"1500000US390610213032",3.9061e+11,"Block Group 2, Census Tract 213.03, Hamilton County, Ohio",1214,234,606,128,608,129,1133,245,48,73,0,11,33,50,0,11,0,11,0,11,0,11,343,79,251,65,115,42,320,92,7,11,121,64,115,57,42,27,176,72,36,44,0,11,0,11,"70469","14064",25918,3190,10,16,"121900","7570",16,17,39,37,0,11,34,29,29,28,8,13,18,20,56,42,44,45,71,41,28,25,18,20,15,18,0,11,66,43,15,16,16,18,8,12,0,11,21,32,0,11,0,11,0,11,60,45,7,13,19,20,62,50,33,41,81,40,26,23,0,11,32,26,29,21,7,10,22,19,31,18,15,17,28,25,0.968009478672986,0,0.589041095890411,1
"1500000US390610213033",3.9061e+11,"Block Group 3, Census Tract 213.03, Hamilton County, Ohio",2115,269,1128,168,987,156,2103,272,1,3,0,11,0,11,0,11,0,11,11,19,60,44,642,78,554,73,140,50,489,142,10,16,116,60,145,104,149,62,355,96,118,68,39,30,0,11,"90500","9530",32662,3581,32,31,"142800","16266",6,10,8,12,30,27,1,3,89,56,105,67,80,40,66,36,38,31,72,41,101,64,21,23,38,45,34,28,8,12,46,31,32,23,33,25,52,46,18,21,0,11,0,11,0,11,73,40,116,55,36,28,26,24,68,41,56,35,131,69,18,22,46,34,10,15,23,22,37,22,22,21,24,21,42,26,0.920933246921581,0,0.264705882352941,1
"1500000US390610213041",3.9061e+11,"Block Group 1, Census Tract 213.04, Hamilton County, Ohio",1254,216,607,140,647,126,1237,214,8,13,0,11,0,11,0,11,0,11,9,14,0,11,353,66,252,64,99,46,182,81,38,40,74,44,148,91,119,72,119,54,68,47,0,11,0,11,"59762","9517",23287,3354,28,41,"120300","12046",60,51,0,11,0,11,18,21,44,31,57,37,93,69,29,28,0,11,36,29,8,12,15,16,0,11,17,19,8,13,33,48,0,11,9,15,9,14,12,18,0,11,0,11,33,29,36,32,39,32,93,52,38,46,30,27,41,27,38,42,8,13,9,14,10,17,24,21,6,11,0,11,29,26,9,15,0.973958333333333,0,0.536842105263158,1
"1500000US390610213042",3.9061e+11,"Block Group 2, Census Tract 213.04, Hamilton County, Ohio",1258,224,579,131,679,133,1209,219,0,11,0,11,0,11,0,11,0,11,49,72,0,11,333,74,248,66,148,54,394,116,13,14,87,43,79,57,74,41,144,72,20,23,0,11,11,18,"70150","15089",31003,8932,0,11,"123600","13840",23,20,0,11,8,12,19,22,32,28,60,46,36,31,30,28,90,74,7,13,17,18,8,14,28,25,0,11,34,39,40,30,15,16,33,23,10,15,0,11,9,15,0,11,27,23,55,40,29,25,66,43,44,45,18,19,0,11,24,22,18,20,9,15,10,17,53,40,23,21,39,27,50,31,50,37,0.885775862068966,0.533333333333333,0.368421052631579,1
"1500000US390610213043",3.9061e+11,"Block Group 3, Census Tract 213.04, Hamilton County, Ohio",1489,223,608,111,881,172,1358,215,62,31,17,46,21,38,0,11,7,13,24,31,17,16,229,63,218,62,136,49,252,93,34,28,77,44,97,78,62,42,195,92,77,55,0,11,0,11,"65795","13186",23374,3010,11,17,"187000","20364",130,70,30,26,17,21,13,13,29,26,18,19,19,22,0,11,27,24,35,26,32,38,8,13,22,23,28,24,33,25,40,30,30,26,14,18,18,14,107,77,39,25,13,26,55,37,0,11,41,44,10,17,70,51,67,54,26,21,53,46,41,29,40,29,20,20,36,43,12,20,28,27,25,22,98,59,0.86304347826087,0,0.743396226415094,1
"1500000US390610213044",3.9061e+11,"Block Group 4, Census Tract 213.04, Hamilton County, Ohio",1176,188,555,112,621,127,1093,179,46,72,6,10,0,11,19,34,0,11,12,18,15,24,368,80,324,73,87,50,317,81,38,35,74,48,81,53,103,61,113,49,79,47,20,22,7,12,"91450","24948",39354,6287,27,37,"134700","44546",30,37,0,11,8,14,0,11,26,25,35,28,0,11,20,22,35,31,62,44,64,36,35,28,53,33,10,14,27,21,44,28,21,22,18,19,35,46,9,14,0,11,31,47,19,21,22,25,27,23,9,14,17,19,53,36,66,44,88,46,25,34,52,33,0,11,8,14,40,27,9,14,10,15,10,15,0.903365906623236,0,0.356164383561644,1
"1500000US390610214011",3.9061e+11,"Block Group 1, Census Tract 214.01, Hamilton County, Ohio",1290,300,540,177,750,227,1281,301,0,11,0,11,0,11,0,11,0,11,9,14,0,11,342,96,211,67,320,130,387,119,41,62,42,35,145,94,54,49,109,87,52,45,0,11,0,11,"37167","24380",26671,7536,19,38,"126800","12580",79,128,0,11,17,20,26,39,53,40,43,70,65,75,23,40,0,11,55,39,32,34,0,11,15,24,12,20,12,19,38,37,24,29,0,11,0,11,0,11,0,11,0,11,96,95,26,27,15,24,20,34,0,11,49,48,112,81,62,52,15,25,46,43,12,19,12,19,78,75,57,68,0,11,44,41,0.902173913043478,0,1,1
"1500000US390610214012",3.9061e+11,"Block Group 2, Census Tract 214.01, Hamilton County, Ohio",1167,430,470,218,697,244,1081,415,86,136,0,11,0,11,0,11,0,11,0,11,153,235,246,99,191,85,233,80,165,75,44,44,88,75,95,73,15,25,142,81,52,52,0,11,17,28,"42583","20117",23362,9817,47,73,"113300","9913",62,71,0,11,0,11,15,18,0,11,9,16,0,11,18,31,70,68,62,56,7,12,0,11,21,25,0,11,0,11,13,22,0,11,0,11,38,34,33,38,0,11,0,11,23,29,0,11,0,11,34,40,110,80,45,46,55,57,22,28,14,22,17,29,14,22,14,22,46,42,15,24,12,19,31,35,0.926536731634183,0,0.40251572327044,0
"1500000US390610214013",3.9061e+11,"Block Group 3, Census Tract 214.01, Hamilton County, Ohio",1714,466,882,223,832,274,1646,469,68,95,0,11,0,11,0,11,0,11,0,11,0,11,384,104,154,77,177,109,299,140,18,29,92,68,115,91,138,193,23,33,53,77,0,11,0,11,"39042","17209",19123,6043,70,104,"80500","13540",49,43,0,11,0,11,15,25,10,23,7,12,195,132,31,35,0,11,106,84,52,55,0,11,0,11,36,36,12,20,0,11,38,58,0,11,0,11,0,11,0,11,11,18,20,38,7,12,70,104,154,115,4,15,93,78,10,16,44,53,48,80,4,10,12,19,13,24,12,20,39,59,0,11,8,18,0.734328358208955,0,0.183673469387755,0
"1500000US390610214014",3.9061e+11,"Block Group 4, Census Tract 214.01, Hamilton County, Ohio",645,233,317,145,328,124,607,226,38,66,0,11,0,11,0,11,0,11,0,11,0,11,147,76,107,69,186,89,197,90,12,20,59,55,50,44,74,70,31,37,0,11,13,21,0,11,"31875","29946",23567,3861,0,11,"96300","17269",0,11,0,11,0,11,44,43,14,23,14,26,0,11,18,30,13,21,46,58,52,52,28,33,0,11,0,11,13,20,16,25,0,11,12,19,18,30,11,18,0,11,20,33,24,27,13,23,0,11,0,11,31,37,18,28,36,49,27,33,15,23,28,31,30,26,0,11,12,19,51,65,12,19,0,11,0.843326885880077,0,0.725,1
"1500000US390610214211",3.9061e+11,"Block Group 1, Census Tract 214.21, Hamilton County, Ohio",632,221,253,113,379,130,632,221,0,11,0,11,0,11,0,11,0,11,0,11,0,11,139,60,64,40,70,55,121,76,18,28,66,64,30,28,66,56,57,67,16,18,0,11,0,11,"82535","15487",26640,7425,0,11,"107000","16719",0,11,0,11,0,11,19,26,48,54,68,61,13,20,0,11,9,12,6,9,18,19,0,11,0,11,0,11,0,11,0,11,0,11,8,12,0,11,9,15,0,11,12,16,16,19,5,11,73,65,70,67,19,29,4,7,16,18,39,33,0,11,0,11,0,11,0,11,14,15,8,13,0,11,0,11,0.894736842105263,1,0.660377358490566,1
"1500000US390610214212",3.9061e+11,"Block Group 2, Census Tract 214.21, Hamilton County, Ohio",1096,290,598,179,498,144,1061,284,26,40,9,12,0,11,0,11,0,11,0,11,0,11,316,61,243,68,33,23,313,145,75,63,71,48,127,64,62,43,62,48,8,12,0,11,0,11,"84688","26253",27131,5488,0,11,"133400","6200",8,13,0,11,21,26,27,29,55,55,54,41,13,20,0,11,66,45,64,47,21,17,10,16,0,11,8,13,0,11,32,19,17,18,8,12,7,12,0,11,0,11,0,11,2,6,76,74,27,27,47,40,6,10,46,42,61,36,0,11,22,25,11,16,44,36,26,21,13,16,8,13,15,16,0,11,0.948480845442536,0,0.6,1
"1500000US390610214213",3.9061e+11,"Block Group 3, Census Tract 214.21, Hamilton County, Ohio",1333,245,726,165,607,135,1298,254,0,11,0,11,35,55,0,11,0,11,0,11,0,11,365,71,278,62,84,44,311,98,7,12,35,24,76,37,96,54,189,83,105,54,0,11,0,11,"81750","20110",28459,4680,0,11,"144400","6477",22,21,0,11,0,11,17,20,80,108,24,24,61,46,47,31,27,31,52,39,27,24,8,13,10,15,31,34,0,11,22,16,16,18,7,11,7,11,28,31,0,11,9,14,0,11,23,23,87,64,66,50,25,19,25,29,44,27,33,24,0,11,34,36,0,11,21,18,34,33,8,13,0,11,7,12,0.991525423728814,0,0.4,1
"1500000US390610214214",3.9061e+11,"Block Group 4, Census Tract 214.21, Hamilton County, Ohio",1510,274,762,148,748,155,1469,282,0,11,0,11,29,45,0,11,0,11,12,18,0,11,475,69,396,76,37,26,355,109,20,23,117,55,202,92,134,90,113,57,66,43,10,16,32,50,"99375","9137",37214,4302,12,18,"149600","9309",31,32,20,21,10,15,0,11,82,53,52,53,41,33,31,28,30,28,113,56,90,51,52,46,18,20,19,20,6,10,0,11,26,25,16,17,0,11,32,39,27,42,12,18,19,20,60,53,22,24,25,28,43,35,99,51,97,59,59,33,43,44,34,24,20,20,0,11,32,29,0,11,17,18,0,11,0.930789707187223,0,0.504,1
"1500000US390610214221",3.9061e+11,"Block Group 1, Census Tract 214.22, Hamilton County, Ohio",1347,272,665,159,682,142,1331,267,16,34,0,11,0,11,0,11,0,11,0,11,25,41,339,64,291,64,150,57,372,84,38,30,96,55,96,51,81,41,157,59,62,41,11,16,0,11,"69701","6648",32049,5322,1,6,"123200","10623",16,18,0,11,19,22,24,26,59,46,32,36,30,28,8,14,46,39,79,48,50,30,25,22,27,24,0,11,51,28,19,22,36,26,16,19,27,26,49,40,8,14,31,25,20,27,18,31,39,34,39,39,48,35,31,25,51,34,85,44,8,13,11,17,27,24,37,24,17,19,9,14,22,23,29,33,0.935450819672131,0,0.419354838709677,1
"1500000US390610214222",3.9061e+11,"Block Group 2, Census Tract 214.22, Hamilton County, Ohio",1575,249,800,182,775,127,1515,243,0,11,0,11,0,11,0,11,0,11,60,63,25,41,395,78,296,73,153,76,355,87,106,63,34,33,77,43,142,85,118,65,46,58,0,11,0,11,"53500","13105",19438,2977,21,33,"115500","13541",43,39,10,15,7,11,10,14,144,78,10,21,52,44,49,46,80,53,33,24,13,19,8,13,7,12,14,17,9,13,17,26,0,11,0,11,0,11,21,29,0,11,14,21,46,39,91,56,8,13,124,66,82,58,42,35,55,36,23,25,13,16,54,36,9,14,9,13,12,19,16,28,6,10,8,12,0.888663967611336,1,0.30188679245283,1
"1500000US390610215011",3.9061e+11,"Block Group 1, Census Tract 215.01, Hamilton County, Ohio",572,211,262,128,310,129,266,159,149,171,0,11,157,153,0,11,0,11,0,11,0,11,134,59,102,60,47,34,28,29,23,39,28,34,46,46,0,11,219,92,84,66,0,11,0,11,"106875","48896",32806,9513,0,11,"144600","14303",0,11,0,11,0,11,11,20,37,44,12,20,0,11,0,11,54,43,15,22,0,11,0,11,20,25,19,32,0,11,1,3,0,11,0,11,0,11,0,11,0,11,0,11,11,20,37,41,23,39,13,22,35,34,10,19,35,35,0,11,43,40,19,32,0,11,9,15,28,35,0,11,23,32,0,11,0.988452655889146,0,0.523809523809524,1
"1500000US390610215012",3.9061e+11,"Block Group 2, Census Tract 215.01, Hamilton County, Ohio",1780,421,820,231,960,279,562,278,831,358,0,11,216,283,0,11,171,195,0,11,238,227,459,125,304,104,209,117,223,122,55,47,52,55,188,98,138,78,212,98,149,93,19,30,27,36,"59490","25479",26165,5511,45,69,"163000","11693",17,31,0,11,0,11,15,27,27,36,58,60,64,75,101,88,112,83,54,71,26,28,13,20,56,46,0,11,64,51,26,32,10,17,0,11,0,11,53,58,0,11,0,11,0,11,36,42,0,11,96,73,52,61,97,90,0,11,65,44,67,58,70,51,38,42,34,36,38,37,0,11,0,11,0,11,0.882890365448505,0,1,1
"1500000US390610215013",3.9061e+11,"Block Group 3, Census Tract 215.01, Hamilton County, Ohio",824,223,476,199,348,110,306,112,518,218,0,11,0,11,0,11,0,11,0,11,46,65,177,71,154,69,285,124,260,100,18,29,24,27,158,131,72,74,136,86,115,92,13,22,13,21,"60964","7457",34177,6230,0,11,"126000","26792",0,11,0,11,0,11,0,11,83,72,61,66,0,11,66,83,60,62,13,20,26,25,14,24,27,30,46,46,36,32,28,32,16,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,18,29,0,11,51,68,30,48,26,31,31,36,14,22,32,38,48,48,15,23,22,26,49,48,12,18,0,11,0.981796116504854,0,0,1
"1500000US390610215014",3.9061e+11,"Block Group 4, Census Tract 215.01, Hamilton County, Ohio",567,222,270,111,297,136,447,185,120,151,0,11,0,11,0,11,0,11,0,11,0,11,185,67,166,61,23,26,77,57,0,11,33,38,84,57,0,11,137,75,26,30,0,11,0,11,"80833","28514",45950,35513,0,11,"131300","20773",0,11,0,11,0,11,0,11,17,28,0,11,20,32,21,32,0,11,12,20,27,34,0,11,13,22,13,22,0,11,11,18,21,23,0,11,20,23,0,11,0,11,21,34,17,32,18,30,21,33,22,33,0,11,19,31,27,34,28,32,14,22,0,11,0,11,0,11,0,11,21,23,0,11,34,31,0.941952506596306,0,0,1
"1500000US390610215015",3.9061e+11,"Block Group 5, Census Tract 215.01, Hamilton County, Ohio",690,185,354,107,336,129,552,191,120,82,0,11,0,11,0,11,18,28,0,11,18,28,178,70,143,60,244,94,182,92,24,30,61,45,119,76,27,35,90,67,20,32,10,18,0,11,"34318","20652",33349,8535,19,31,"130100","22179",17,27,0,11,0,11,0,11,10,18,0,11,13,22,13,20,81,71,19,25,18,28,12,20,0,11,14,22,0,11,31,28,20,24,34,34,52,68,0,11,0,11,0,11,9,17,0,11,0,11,0,11,37,42,29,33,22,28,30,35,0,11,0,11,14,23,20,22,24,28,11,17,59,39,12,22,0.92695652173913,0,1,1
"1500000US390610215041",3.9061e+11,"Block Group 1, Census Tract 215.04, Hamilton County, Ohio",1951,964,1019,526,932,566,335,270,1344,855,0,11,29,47,0,11,0,11,243,256,150,237,409,196,285,161,86,69,317,203,32,29,0,11,135,122,66,87,267,188,37,59,0,11,29,47,"47218","23646",14473,6309,120,126,"84900","25013",60,79,0,11,23,38,57,87,87,96,58,86,121,173,77,94,45,63,33,42,0,11,59,68,0,11,46,62,8,14,48,64,12,19,0,11,0,11,46,62,0,11,0,11,73,78,78,112,69,80,0,11,73,85,0,11,81,82,0,11,59,68,0,11,7,13,32,41,0,11,0,11,0,11,0,11,0.889224572004028,0,1,0
"1500000US390610215042",3.9061e+11,"Block Group 2, Census Tract 215.04, Hamilton County, Ohio",1218,641,652,398,566,267,239,161,899,550,0,11,0,11,0,11,61,59,19,30,135,129,238,129,118,119,251,134,135,109,0,11,0,11,259,220,51,49,17,29,112,96,0,11,0,11,"60881","18852",23125,5669,21,36,"-","**",17,40,0,11,113,118,39,75,0,11,21,36,157,151,2,11,0,11,0,11,39,45,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,66,93,0,11,0,11,61,59,97,68,131,112,0,11,16,27,19,44,70,71,17,30,0,11,0,11,0,11,0,11,0,11,0,11,61,72,0,11,0.911111111111111,0,0.201923076923077,1
"1500000US390610215043",3.9061e+11,"Block Group 3, Census Tract 215.04, Hamilton County, Ohio",1212,389,599,235,613,223,412,164,742,373,0,11,0,11,0,11,0,11,58,95,0,11,363,132,266,108,187,123,115,101,26,34,70,56,144,126,113,72,215,108,161,135,0,11,14,23,"67206","13310",45012,10558,0,11,"122400","10480",0,11,18,37,0,11,33,55,0,11,55,83,0,11,72,79,62,71,20,38,42,50,20,32,77,50,13,24,18,26,36,42,34,37,0,11,0,11,17,30,0,11,0,11,0,11,0,11,15,29,38,47,44,62,0,11,20,37,75,67,47,50,66,64,5,11,41,42,31,34,84,92,0,11,19,35,0.918629550321199,0,0.71830985915493,1
"1500000US390610215044",3.9061e+11,"Block Group 4, Census Tract 215.04, Hamilton County, Ohio",1032,562,513,287,519,288,455,239,210,181,0,11,0,11,20,45,347,460,0,11,82,152,265,161,191,141,138,69,351,282,34,35,35,53,88,63,34,43,139,82,39,52,13,23,0,11,"62708","24111",24700,5147,0,11,"112500","19963",8,16,0,11,0,11,20,45,50,50,9,18,55,83,0,11,91,120,27,35,57,50,0,11,32,34,17,23,12,19,0,11,17,24,0,11,11,19,0,11,0,11,9,19,5,11,10,19,0,11,88,118,9,17,13,28,39,45,109,83,0,11,0,11,6,14,41,47,22,29,37,39,0,11,0,11,0.974734042553192,0,0,0
"1500000US390610215045",3.9061e+11,"Block Group 5, Census Tract 215.04, Hamilton County, Ohio",412,205,190,111,222,110,105,68,304,201,1,4,0,11,0,11,0,11,2,4,2,4,137,100,123,99,112,65,176,171,0,11,4,8,41,53,43,46,36,36,60,85,0,11,29,42,"-","**",30902,12599,30,48,"133600","15080",0,11,2,4,0,11,4,5,0,11,2,4,1,4,39,48,0,11,4,6,56,60,57,92,0,11,0,11,3,9,0,11,8,15,0,11,0,11,1,5,0,11,0,11,0,11,13,22,0,11,20,32,22,40,7,12,48,56,57,94,30,48,2,9,0,11,0,11,0,11,22,22,0,11,0,11,0.994884910485934,1,0.5,1
"1500000US390610215051",3.9061e+11,"Block Group 1, Census Tract 215.05, Hamilton County, Ohio",1087,303,522,197,565,183,185,108,683,215,0,11,181,242,0,11,30,46,8,13,87,88,250,71,161,58,97,57,133,72,42,34,50,36,81,35,11,20,272,186,12,14,0,11,0,11,"55977","12110",19542,3481,16,26,"70200","10169",29,48,0,11,0,11,0,11,12,22,36,49,8,16,55,57,31,26,127,60,16,25,5,8,8,13,34,42,0,11,9,16,0,11,0,11,0,11,7,12,4,10,0,11,65,52,28,34,37,50,55,55,24,23,25,31,96,52,17,20,4,9,38,45,0,11,8,13,9,16,17,20,0,11,0,11,0.859799713876967,0,0.275862068965517,1
